timestamp,gpu_utilization (%),memory_utilization (%),gpu_power_draw (W),gpu_temperature (°C),gpu_fan_speed (%),gpu_clock_speed (MHz),cpu_utilization (%),memory_usage (%),server_power_draw (W),server_temperature (°C),disk_usage (%),network_bandwidth (Mbps)
2025-03-25 03:59:59.495312,87.32,72.96,129.13,70.8,50.26,1117,87.51,83.43,422.84,66.1,66.93,212.34
2025-03-25 04:04:59.495312,56.76,36.74,273.81,75.9,42.47,1181,34.18,10.8,472.8,53.1,88.31,502.35
2025-03-25 04:09:59.495312,71.44,80.5,228.66,47.9,73.07,941,52.78,41.45,479.49,73.2,20.41,474.31
2025-03-25 04:14:59.495312,49.11,59.19,145.88,72.5,98.47,1256,91.52,77.98,384.19,68.0,86.79,764.8
2025-03-25 04:19:59.495312,7.6,75.79,131.54,67.8,70.14,1300,89.44,42.84,373.94,71.4,74.11,418.04
2025-03-25 04:24:59.495312,10.78,53.7,225.52,44.1,90.53,1706,67.62,67.6,274.48,46.8,32.91,680.14
2025-03-25 04:29:59.495312,53.41,27.48,280.17,45.1,46.33,1122,34.21,65.35,353.57,54.7,39.73,719.2
2025-03-25 04:34:59.495312,69.69,53.39,243.67,44.9,52.56,1799,24.71,26.44,596.3,67.8,60.71,662.75
2025-03-25 04:39:59.495312,24.38,39.69,169.71,72.6,92.5,1067,12.21,45.97,307.94,70.7,29.37,616.32
2025-03-25 04:44:59.495312,69.97,65.8,217.48,46.4,80.55,1602,68.78,55.29,504.98,72.5,78.9,815.4
2025-03-25 04:49:59.495312,77.96,48.06,162.15,61.0,98.51,1286,50.31,67.24,223.74,69.6,79.34,674.25
2025-03-25 04:54:59.495312,42.07,76.89,299.83,56.1,81.98,1677,56.51,75.79,386.99,62.9,42.57,842.48
2025-03-25 04:59:59.495312,72.18,64.25,249.77,64.8,55.88,1478,47.52,70.79,223.36,31.1,25.24,654.85
2025-03-25 05:04:59.495312,41.36,64.76,222.88,71.8,62.49,959,48.47,12.26,390.32,44.2,94.16,201.02
2025-03-25 05:09:59.495312,66.05,27.37,184.65,70.8,92.04,1542,56.41,63.65,211.02,35.8,38.8,343.97
2025-03-25 05:14:59.495312,73.76,88.74,223.63,63.2,64.13,813,87.28,49.79,445.32,37.0,25.07,363.84
2025-03-25 05:19:59.495312,94.27,77.33,168.32,60.9,40.43,1504,7.64,55.91,434.6,43.1,44.75,139.22
2025-03-25 05:24:59.495312,36.09,73.12,105.77,57.9,54.85,954,77.15,39.84,519.14,33.4,92.68,707.69
2025-03-25 05:29:59.495312,41.99,36.42,179.02,78.8,61.31,900,40.15,67.12,433.31,40.9,79.47,615.36
2025-03-25 05:34:59.495312,19.91,52.85,286.1,54.9,27.74,1371,72.04,63.91,570.4,73.1,56.02,610.27
2025-03-25 05:39:59.495312,23.37,20.97,225.26,51.7,79.5,842,90.37,56.36,513.24,44.0,42.9,504.59
2025-03-25 05:44:59.495312,67.41,53.08,116.79,73.4,28.75,992,32.57,78.93,253.06,37.2,51.75,565.97
2025-03-25 05:49:59.495312,87.53,21.67,277.0,56.2,52.39,1110,13.06,18.15,306.19,62.3,21.3,57.68
2025-03-25 05:54:59.495312,40.51,54.24,153.77,78.1,84.37,1420,25.91,34.08,210.49,67.3,73.88,141.44
2025-03-25 05:59:59.495312,21.19,61.9,148.75,54.8,57.41,1404,24.99,49.61,354.45,44.1,27.47,699.19
2025-03-25 06:04:59.495312,30.66,41.22,159.42,71.6,87.36,1527,71.77,86.69,403.81,42.5,58.93,298.39
2025-03-25 06:09:59.495312,45.95,49.88,215.44,42.0,47.35,1264,10.57,15.76,578.38,40.9,62.44,152.52
2025-03-25 06:14:59.495312,31.16,80.05,208.94,57.4,96.61,962,9.58,36.97,408.91,47.7,20.13,362.22
2025-03-25 06:19:59.495312,26.02,18.69,198.28,55.4,36.76,1150,67.42,84.07,512.41,33.9,93.49,291.76
2025-03-25 06:24:59.495312,71.24,73.34,243.51,76.8,23.06,1033,55.1,81.84,307.21,60.1,42.66,77.9
2025-03-25 06:29:59.495312,5.71,23.66,163.31,83.5,89.79,1727,42.6,79.22,261.26,67.0,25.79,440.03
2025-03-25 06:34:59.495312,53.53,12.94,256.41,60.7,80.18,1202,56.78,34.67,524.33,59.9,84.08,75.68
2025-03-25 06:39:59.495312,76.44,24.85,135.06,77.1,38.56,1150,71.17,77.75,298.97,49.0,31.4,50.37
2025-03-25 06:44:59.495312,28.96,71.2,256.52,71.5,98.78,966,14.31,50.43,548.53,43.0,21.87,802.85
2025-03-25 06:49:59.495312,59.3,42.41,232.76,83.5,60.18,947,54.8,59.58,267.94,48.4,57.1,349.22
2025-03-25 06:54:59.495312,65.2,79.8,236.64,76.5,96.09,827,79.2,29.11,540.63,49.1,29.74,589.21
2025-03-25 06:59:59.495312,63.95,51.98,196.31,43.5,60.4,1058,37.62,66.53,509.14,60.0,93.68,332.86
2025-03-25 07:04:59.495312,45.13,11.78,233.4,72.1,57.75,1727,73.67,36.22,444.49,71.8,20.78,933.52
2025-03-25 07:09:59.495312,36.19,67.34,115.96,64.1,55.93,1397,81.09,37.51,540.09,33.2,23.84,742.72
2025-03-25 07:14:59.495312,80.23,18.82,270.31,40.7,46.79,1419,78.88,60.95,332.28,72.9,82.5,400.71
2025-03-25 07:19:59.495312,73.26,73.15,111.11,51.3,62.7,1241,63.53,29.19,266.41,71.0,37.98,250.1
2025-03-25 07:24:59.495312,33.91,23.45,129.75,81.5,56.2,1749,69.56,27.96,262.82,35.3,88.37,180.92
2025-03-25 07:29:59.495312,14.27,37.64,215.36,81.7,22.94,1737,75.89,39.53,308.14,38.3,43.34,774.3
2025-03-25 07:34:59.495312,11.46,70.9,247.88,75.9,40.83,1428,71.03,72.25,378.49,44.0,25.23,480.38
2025-03-25 07:39:59.495312,13.48,86.34,115.25,84.2,37.05,1675,45.65,27.97,550.41,55.2,20.79,270.37
2025-03-25 07:44:59.495312,57.46,39.71,284.15,76.3,89.39,1326,19.32,72.99,235.81,36.1,41.19,923.64
2025-03-25 07:49:59.495312,9.65,76.35,294.72,40.5,67.91,1797,32.88,65.65,566.1,39.0,55.53,420.59
2025-03-25 07:54:59.495312,35.32,25.26,221.19,53.0,81.09,1010,23.65,64.33,570.2,70.6,20.08,566.32
2025-03-25 07:59:59.495312,72.79,74.57,196.25,41.4,96.55,1629,37.53,47.98,490.89,34.9,63.58,864.91
2025-03-25 08:04:59.495312,31.49,62.6,248.28,44.2,71.52,1342,49.04,69.67,560.11,47.9,45.02,841.71
2025-03-25 08:09:59.495312,73.7,25.42,165.67,49.8,98.61,1244,91.31,11.08,507.99,64.3,49.26,656.06
2025-03-25 08:14:59.495312,72.09,34.2,198.65,62.7,44.94,1593,91.35,34.45,411.32,70.0,39.61,894.19
2025-03-25 08:19:59.495312,27.12,20.54,283.23,78.1,34.9,1252,74.26,64.33,440.3,45.1,59.68,954.49
2025-03-25 08:24:59.495312,70.59,40.64,291.13,78.8,52.26,1496,93.21,88.98,451.29,37.4,37.26,938.36
2025-03-25 08:29:59.495312,72.3,26.29,285.41,67.7,57.66,1203,94.82,10.2,250.76,63.2,30.11,381.56
2025-03-25 08:34:59.495312,40.77,61.52,152.49,81.8,91.63,865,84.67,50.8,277.22,64.8,86.8,427.31
2025-03-25 08:39:59.495312,23.94,89.56,146.49,62.5,64.8,1204,12.16,83.91,409.35,74.1,49.29,278.48
2025-03-25 08:44:59.495312,51.91,10.96,159.53,80.0,43.37,1682,43.34,79.08,246.09,36.3,25.77,844.99
2025-03-25 08:49:59.495312,87.93,53.27,188.26,60.4,79.41,1627,53.07,11.85,585.99,61.9,37.27,165.73
2025-03-25 08:54:59.495312,62.57,55.89,162.83,52.5,60.47,1374,16.17,52.36,402.85,48.8,43.25,387.33
2025-03-25 08:59:59.495312,20.56,83.14,174.84,81.2,32.97,1234,77.78,10.34,352.03,71.2,77.72,59.25
2025-03-25 09:04:59.495312,66.45,50.48,224.13,57.5,66.15,1027,18.38,73.17,263.02,48.4,21.67,614.91
2025-03-25 09:09:59.495312,43.45,53.5,252.51,62.7,92.91,1275,39.5,34.71,366.61,50.1,55.87,675.47
2025-03-25 09:14:59.495312,58.24,47.73,247.11,54.8,87.41,1267,11.2,71.25,320.97,35.7,50.58,286.54
2025-03-25 09:19:59.495312,71.07,31.51,262.88,69.8,66.94,900,52.21,85.58,235.17,44.4,92.63,749.89
2025-03-25 09:24:59.495312,51.35,14.48,106.44,84.8,50.17,1222,58.73,88.09,586.8,48.0,33.51,412.46
2025-03-25 09:29:59.495312,78.26,42.69,109.55,41.1,26.96,1155,71.17,81.53,305.99,30.8,67.09,346.13
2025-03-25 09:34:59.495312,69.99,14.21,257.88,80.5,57.57,938,35.55,26.33,476.19,49.7,35.16,958.36
2025-03-25 09:39:59.495312,60.36,54.04,206.62,40.2,80.17,1430,58.15,25.57,236.53,45.1,61.13,609.26
2025-03-25 09:44:59.495312,18.57,34.58,215.63,56.4,48.82,1368,71.07,60.06,565.27,66.2,61.63,289.7
2025-03-25 09:49:59.495312,80.24,52.69,110.52,47.6,38.84,930,73.58,53.52,436.3,34.8,25.65,984.08
2025-03-25 09:54:59.495312,89.23,20.74,151.06,74.1,94.51,1348,32.15,10.76,462.75,64.2,54.23,418.17
2025-03-25 09:59:59.495312,17.33,84.61,227.67,42.3,85.72,1267,11.09,41.34,512.71,62.1,54.59,665.44
2025-03-25 10:04:59.495312,48.94,81.56,271.84,64.9,71.06,1279,8.39,82.54,442.37,40.9,43.94,737.66
2025-03-25 10:09:59.495312,28.3,25.2,283.4,53.3,30.94,910,74.13,81.87,228.36,33.7,40.79,451.18
2025-03-25 10:14:59.495312,72.91,37.48,200.08,46.0,31.59,952,39.69,26.31,371.83,67.9,36.82,559.12
2025-03-25 10:19:59.495312,69.95,59.08,209.09,74.7,28.26,1716,17.05,40.56,304.81,41.2,20.45,277.79
2025-03-25 10:24:59.495312,17.68,17.65,266.61,49.8,69.3,1561,21.6,54.83,394.69,36.6,20.14,492.53
2025-03-25 10:29:59.495312,83.93,38.37,207.52,50.1,29.25,1041,73.95,78.22,361.73,46.2,64.23,345.26
2025-03-25 10:34:59.495312,21.29,30.09,203.37,52.4,87.41,1519,58.9,52.56,530.61,48.0,41.86,570.09
2025-03-25 10:39:59.495312,76.75,83.24,281.02,66.4,99.44,1679,50.13,87.46,298.82,44.7,32.59,686.4
2025-03-25 10:44:59.495312,46.13,78.2,257.99,69.7,49.31,1481,61.07,73.92,280.52,73.9,71.36,633.3
2025-03-25 10:49:59.495312,34.54,56.39,281.81,40.8,56.29,1568,17.37,86.25,583.23,69.6,59.67,787.88
2025-03-25 10:54:59.495312,19.24,51.63,143.65,50.9,76.93,1078,33.71,68.52,579.81,69.3,88.62,89.45
2025-03-25 10:59:59.495312,20.09,84.46,204.88,59.4,94.97,1162,38.67,80.21,597.39,47.9,82.33,124.67
2025-03-25 11:04:59.495312,64.57,84.59,268.49,54.9,91.53,1424,33.3,76.48,427.35,73.3,74.5,245.05
2025-03-25 11:09:59.495312,54.54,87.55,122.23,79.8,24.61,1207,82.8,30.31,245.26,60.8,29.49,986.51
2025-03-25 11:14:59.495312,15.99,20.03,258.93,75.4,33.53,974,57.33,28.36,552.07,67.4,69.96,810.25
2025-03-25 11:19:59.495312,15.14,22.84,136.59,68.2,80.37,1400,70.64,79.15,258.05,52.5,72.04,927.91
2025-03-25 11:24:59.495312,11.51,64.14,261.62,55.2,75.11,934,26.3,16.77,262.24,37.2,77.25,308.49
2025-03-25 11:29:59.495312,71.94,53.31,222.4,71.5,30.66,1305,28.77,42.69,277.36,69.9,39.73,595.16
2025-03-25 11:34:59.495312,69.07,11.48,138.65,78.0,60.17,1093,25.28,75.65,461.37,51.9,68.02,577.14
2025-03-25 11:39:59.495312,10.26,14.96,194.67,66.8,82.47,1294,66.92,75.06,242.88,73.6,66.37,591.04
2025-03-25 11:44:59.495312,55.42,81.05,236.38,75.3,37.5,1614,36.41,21.1,511.31,41.5,48.9,731.69
2025-03-25 11:49:59.495312,12.62,79.51,226.77,73.7,89.7,1670,41.46,49.02,223.3,74.7,69.76,424.28
2025-03-25 11:54:59.495312,86.34,38.58,185.45,65.7,24.24,1218,68.82,48.39,244.18,40.0,26.5,693.35
2025-03-25 11:59:59.495312,86.64,81.28,279.87,54.0,82.58,1005,92.46,35.9,373.79,46.6,68.26,799.02
2025-03-25 12:04:59.495312,67.84,57.49,203.85,73.6,69.27,1117,19.57,83.37,351.67,56.7,65.45,324.62
2025-03-25 12:09:59.495312,88.36,74.47,201.17,49.3,45.22,872,10.64,62.25,595.88,61.2,35.8,948.46
2025-03-25 12:14:59.495312,78.03,44.19,112.45,75.1,77.67,1058,22.54,88.41,586.75,62.4,81.37,542.15
2025-03-25 12:19:59.495312,79.57,19.07,284.42,76.2,82.59,1157,71.15,15.34,275.87,51.4,85.58,746.12
2025-03-25 12:24:59.495312,56.27,44.7,135.42,77.0,94.71,947,22.52,41.55,578.67,33.5,35.79,742.48
2025-03-25 12:29:59.495312,32.55,46.58,205.67,61.3,49.42,1024,57.59,76.81,476.9,52.3,25.7,586.98
2025-03-25 12:34:59.495312,24.6,54.08,260.71,48.7,74.88,904,58.13,43.81,363.54,45.1,65.27,356.55
2025-03-25 12:39:59.495312,34.45,18.45,143.09,44.5,68.21,1355,31.5,30.95,495.85,59.6,55.99,683.59
2025-03-25 12:44:59.495312,61.56,89.31,205.47,73.5,62.02,1727,11.19,89.82,560.06,38.2,52.07,132.92
2025-03-25 12:49:59.495312,20.54,29.53,148.14,79.9,91.23,1155,40.93,79.85,272.06,47.7,77.08,982.36
2025-03-25 12:54:59.495312,28.28,25.88,251.94,69.3,20.25,1337,21.81,53.72,278.39,73.5,92.72,224.8
2025-03-25 12:59:59.495312,47.13,52.14,212.87,46.5,42.57,1615,21.6,54.94,363.49,34.0,55.82,311.65
2025-03-25 13:04:59.495312,25.97,52.98,271.2,82.1,63.06,1060,52.03,10.55,267.68,57.1,20.46,956.72
2025-03-25 13:09:59.495312,57.98,45.19,278.91,84.5,34.26,1370,65.58,88.48,344.16,34.1,64.72,227.21
2025-03-25 13:14:59.495312,88.09,71.75,229.75,59.5,92.63,1372,11.79,74.5,458.28,37.1,69.05,211.59
2025-03-25 13:19:59.495312,72.33,51.33,245.08,66.8,71.81,1616,57.05,12.94,525.13,57.2,82.1,814.31
2025-03-25 13:24:59.495312,64.98,58.78,209.84,75.0,58.23,1725,27.16,24.11,320.77,50.0,34.96,288.72
2025-03-25 13:29:59.495312,57.44,67.9,176.89,73.1,85.18,1712,65.6,75.68,312.69,54.7,59.32,139.99
2025-03-25 13:34:59.495312,48.92,12.0,229.62,83.6,56.07,869,77.92,16.95,511.9,69.6,53.53,265.31
2025-03-25 13:39:59.495312,21.79,55.65,281.66,45.2,64.69,1753,77.63,85.34,352.41,66.8,69.83,893.95
2025-03-25 13:44:59.495312,85.52,80.74,183.34,66.1,20.22,1246,38.29,89.99,527.39,70.0,24.8,316.3
2025-03-25 13:49:59.495312,27.37,11.39,162.88,71.1,49.26,1756,56.05,80.91,597.35,57.7,86.3,710.31
2025-03-25 13:54:59.495312,13.22,42.41,177.69,80.1,31.1,1246,76.43,69.11,591.87,52.0,58.34,425.38
2025-03-25 13:59:59.495312,72.5,84.1,187.08,79.3,75.18,1582,10.47,48.98,465.07,50.7,85.78,299.01
2025-03-25 14:04:59.495312,20.81,38.25,114.71,84.0,58.32,1056,59.51,16.59,350.09,63.3,45.52,186.85
2025-03-25 14:09:59.495312,38.47,46.7,199.69,63.0,44.14,1708,80.29,68.44,226.2,53.5,69.01,973.58
2025-03-25 14:14:59.495312,7.55,88.52,198.86,77.4,57.43,1743,38.51,41.75,495.22,34.8,91.75,545.06
2025-03-25 14:19:59.495312,17.34,25.95,217.69,59.2,36.77,1695,45.99,55.62,591.19,36.4,90.75,159.02
2025-03-25 14:24:59.495312,20.59,15.22,172.56,59.0,94.01,1729,67.89,33.47,227.19,46.1,90.81,238.87
2025-03-25 14:29:59.495312,9.9,78.75,222.62,51.4,24.32,1436,11.11,29.37,202.47,33.1,23.22,436.93
2025-03-25 14:34:59.495312,64.1,79.48,275.64,76.8,89.23,1725,39.71,35.94,532.71,40.8,50.23,566.96
2025-03-25 14:39:59.495312,80.33,47.77,291.09,84.4,60.91,1330,31.61,75.11,240.9,59.5,24.56,222.71
2025-03-25 14:44:59.495312,38.6,51.14,216.72,51.5,69.52,918,6.53,44.12,232.65,30.6,43.21,313.84
2025-03-25 14:49:59.495312,83.71,76.86,108.52,42.5,44.21,1631,22.64,34.94,564.13,57.2,33.09,794.52
2025-03-25 14:54:59.495312,24.2,69.08,293.85,76.7,97.34,865,40.63,44.64,231.82,64.8,66.51,446.61
2025-03-25 14:59:59.495312,34.29,31.21,241.17,67.9,42.55,1044,22.77,12.58,245.61,37.7,78.56,51.33
2025-03-25 15:04:59.495312,18.57,11.35,167.19,83.2,67.11,856,59.22,81.25,427.83,38.1,58.5,101.24
2025-03-25 15:09:59.495312,60.85,48.38,129.43,51.4,99.47,843,45.38,54.14,502.73,31.3,79.66,467.36
2025-03-25 15:14:59.495312,42.79,78.71,128.68,43.2,90.49,1323,8.55,18.39,359.83,53.1,20.96,107.11
2025-03-25 15:19:59.495312,60.2,81.67,133.55,62.2,62.91,1689,29.75,33.07,368.24,59.5,81.54,215.21
2025-03-25 15:24:59.495312,73.55,86.5,109.11,43.8,99.23,1223,6.75,88.68,453.05,50.6,33.38,741.48
2025-03-25 15:29:59.495312,54.11,80.37,280.43,51.8,76.11,1547,37.23,57.44,402.17,47.5,54.57,506.36
2025-03-25 15:34:59.495312,61.49,56.4,208.15,45.7,36.7,1335,28.32,33.31,207.45,50.4,53.19,508.34
2025-03-25 15:39:59.495312,89.17,45.57,239.99,50.1,52.45,1194,66.94,44.11,245.43,65.2,85.49,618.31
2025-03-25 15:44:59.495312,31.92,71.99,265.62,44.8,46.76,1249,32.67,30.68,432.64,31.5,92.45,799.09
2025-03-25 15:49:59.495312,37.32,69.19,258.31,82.9,47.52,1056,38.76,12.54,517.47,65.3,39.13,200.66
2025-03-25 15:54:59.495312,69.59,53.05,276.52,52.5,80.84,1753,70.28,77.36,505.24,60.0,25.06,214.4
2025-03-25 15:59:59.495312,60.02,16.99,293.45,60.0,66.74,1595,48.28,33.4,496.02,40.9,68.79,165.33
2025-03-25 16:04:59.495312,21.07,84.09,187.81,80.4,23.05,1635,55.08,77.07,508.51,53.6,57.71,939.99
2025-03-25 16:09:59.495312,38.85,46.45,290.07,70.5,90.2,1160,80.72,48.28,217.78,32.2,62.43,598.43
2025-03-25 16:14:59.495312,47.11,39.07,244.66,67.8,43.74,1562,23.62,24.63,558.04,47.1,23.47,138.01
2025-03-25 16:19:59.495312,42.75,60.37,114.13,71.8,99.77,1405,94.03,74.15,555.71,37.8,78.15,259.61
2025-03-25 16:24:59.495312,21.04,63.91,236.36,77.3,96.34,1179,86.01,40.17,412.77,31.0,37.43,739.31
2025-03-25 16:29:59.495312,88.2,26.86,237.34,79.5,95.24,1242,30.79,66.62,299.44,46.1,45.12,77.54
2025-03-25 16:34:59.495312,73.61,76.96,281.17,68.9,84.89,1766,85.36,76.98,436.87,62.7,37.13,739.37
2025-03-25 16:39:59.495312,48.32,33.19,174.59,80.1,37.65,1691,72.86,87.04,423.15,71.4,90.95,915.89
2025-03-25 16:44:59.495312,66.21,24.93,216.98,64.1,62.61,1333,88.77,16.87,289.18,59.8,32.65,103.56
2025-03-25 16:49:59.495312,85.76,42.51,102.44,52.5,37.94,1273,67.2,10.67,441.25,48.1,74.92,227.1
2025-03-25 16:54:59.495312,17.26,68.44,166.42,79.6,40.77,956,65.7,53.87,518.92,75.0,38.43,52.26
2025-03-25 16:59:59.495312,27.53,87.24,112.45,64.4,68.88,888,5.31,31.14,522.44,42.7,51.87,153.58
2025-03-25 17:04:59.495312,53.84,74.74,204.37,80.8,23.27,1001,47.72,47.53,223.88,38.4,94.7,636.14
2025-03-25 17:09:59.495312,76.91,85.23,263.49,41.8,97.56,1779,23.02,15.81,278.87,50.9,27.54,92.58
2025-03-25 17:14:59.495312,8.26,21.25,141.29,57.9,93.49,1261,34.17,50.13,467.29,52.7,86.1,454.54
2025-03-25 17:19:59.495312,93.56,15.69,205.49,82.7,50.46,1280,93.09,19.99,543.93,46.0,90.95,528.23
2025-03-25 17:24:59.495312,45.94,54.62,140.8,51.2,61.23,1508,12.7,77.09,408.49,61.3,72.37,911.3
2025-03-25 17:29:59.495312,37.33,33.22,124.14,82.4,57.29,1356,70.02,70.76,483.01,38.3,20.75,500.58
2025-03-25 17:34:59.495312,31.35,76.24,202.2,82.9,90.58,1253,20.57,15.93,208.43,53.0,81.56,185.42
2025-03-25 17:39:59.495312,20.69,63.76,115.83,79.7,75.09,1269,5.67,76.91,443.37,52.5,86.17,324.83
2025-03-25 17:44:59.495312,76.24,87.66,217.47,65.4,42.25,1179,50.13,36.0,584.76,67.1,93.57,688.59
2025-03-25 17:49:59.495312,90.99,30.38,106.27,69.1,55.75,1200,19.51,38.23,464.41,71.7,82.95,156.51
2025-03-25 17:54:59.495312,42.23,48.86,121.34,79.1,54.32,878,91.89,24.38,568.91,59.8,53.42,270.16
2025-03-25 17:59:59.495312,90.72,50.1,210.0,74.9,96.75,1350,23.33,76.82,426.4,43.7,71.65,995.99
2025-03-25 18:04:59.495312,79.14,29.13,218.28,68.4,34.02,1735,22.28,42.38,537.35,61.0,56.38,55.26
2025-03-25 18:09:59.495312,48.29,57.21,105.8,84.2,27.17,1595,7.9,13.91,249.66,41.3,46.48,194.57
2025-03-25 18:14:59.495312,65.66,45.46,214.68,70.9,90.45,1185,34.68,87.3,249.41,73.5,66.98,851.5
2025-03-25 18:19:59.495312,44.15,45.74,267.7,83.9,91.73,1777,7.17,30.47,248.07,67.0,77.74,146.31
2025-03-25 18:24:59.495312,55.29,39.02,244.46,42.6,89.74,1466,49.9,84.89,395.54,49.4,67.69,81.96
2025-03-25 18:29:59.495312,10.22,11.35,126.24,46.3,60.88,1460,50.5,34.1,332.11,65.3,81.99,165.25
2025-03-25 18:34:59.495312,67.66,51.77,218.49,60.3,72.78,1142,9.79,76.51,487.67,48.4,33.23,708.92
2025-03-25 18:39:59.495312,9.75,36.82,234.45,57.3,65.07,1702,26.61,63.14,561.05,33.4,48.03,993.46
2025-03-25 18:44:59.495312,78.54,10.11,107.45,75.2,25.56,1244,79.89,78.9,447.75,61.8,43.44,611.1
2025-03-25 18:49:59.495312,79.25,34.64,271.07,47.2,67.67,851,46.63,88.09,285.28,48.2,34.56,168.1
2025-03-25 18:54:59.495312,26.34,32.29,281.25,83.9,21.09,1050,44.11,79.72,572.35,71.9,53.24,224.59
2025-03-25 18:59:59.495312,34.13,41.48,270.09,54.2,46.0,1743,67.89,42.29,411.14,43.8,91.09,560.8
2025-03-25 19:04:59.495312,48.32,20.55,264.93,59.3,94.58,1693,69.34,75.16,487.98,67.9,60.35,729.88
2025-03-25 19:09:59.495312,58.7,50.61,248.99,52.4,44.32,1458,73.58,66.93,556.2,60.6,41.48,679.77
2025-03-25 19:14:59.495312,30.86,65.4,226.69,66.1,95.19,1128,79.74,14.93,595.93,68.4,46.55,595.99
2025-03-25 19:19:59.495312,58.32,60.41,235.73,42.6,40.01,1707,25.9,84.38,402.43,43.1,65.98,986.96
2025-03-25 19:24:59.495312,31.8,74.3,261.28,46.7,45.16,1293,10.97,47.28,523.23,50.8,46.46,238.13
2025-03-25 19:29:59.495312,9.99,46.16,232.5,73.6,70.27,1149,39.22,20.76,426.75,67.0,60.38,214.26
2025-03-25 19:34:59.495312,5.23,51.53,165.55,48.4,80.93,1766,81.96,44.03,394.58,59.0,40.56,866.11
2025-03-25 19:39:59.495312,14.1,74.83,175.19,50.6,60.11,1569,12.02,58.25,415.09,46.2,45.94,326.28
2025-03-25 19:44:59.495312,76.3,44.22,279.41,75.7,90.57,1584,56.84,55.84,393.71,53.0,72.93,365.9
2025-03-25 19:49:59.495312,91.53,66.13,103.42,44.2,23.22,1258,68.1,55.98,368.41,74.8,63.85,571.23
2025-03-25 19:54:59.495312,43.43,44.77,239.76,59.7,93.78,1297,48.33,30.47,489.49,63.4,27.01,412.21
2025-03-25 19:59:59.495312,51.14,43.42,290.96,41.0,35.7,924,27.97,60.62,299.87,57.7,92.99,323.26
2025-03-25 20:04:59.495312,18.22,70.82,241.25,55.6,90.74,1003,34.37,82.59,446.55,67.3,23.7,921.32
2025-03-25 20:09:59.495312,54.59,23.99,298.78,71.5,52.07,1567,11.45,41.09,485.18,49.9,26.22,172.81
2025-03-25 20:14:59.495312,18.02,37.09,237.51,44.1,86.62,1442,31.33,60.45,556.84,72.8,72.6,434.08
2025-03-25 20:19:59.495312,60.01,27.93,106.87,80.0,73.73,820,8.99,29.52,332.75,54.8,73.1,52.82
2025-03-25 20:24:59.495312,88.99,38.73,265.4,80.9,34.08,1389,70.37,13.86,544.24,44.7,21.42,817.08
2025-03-25 20:29:59.495312,22.61,28.43,156.93,44.7,93.44,1646,85.82,56.86,578.12,33.9,68.21,210.0
2025-03-25 20:34:59.495312,73.81,56.35,189.21,84.6,39.64,1362,62.02,13.8,459.47,46.9,22.49,784.34
2025-03-25 20:39:59.495312,7.12,73.85,162.42,53.4,39.53,1161,64.1,67.89,508.57,55.6,92.06,191.17
2025-03-25 20:44:59.495312,38.79,72.93,153.71,43.8,85.13,1160,47.49,63.63,362.28,61.6,72.21,445.9
2025-03-25 20:49:59.495312,14.97,39.16,186.28,40.2,28.47,1577,19.04,39.55,580.85,69.4,33.99,741.78
2025-03-25 20:54:59.495312,36.72,89.1,175.75,58.4,37.76,915,5.7,42.9,468.34,72.5,31.86,307.27
2025-03-25 20:59:59.495312,20.62,57.51,226.67,68.3,60.29,854,35.96,83.42,324.06,34.6,62.72,348.22
2025-03-25 21:04:59.495312,38.6,41.95,262.63,54.9,86.44,1091,72.63,11.05,361.7,57.0,67.51,683.96
2025-03-25 21:09:59.495312,42.58,76.84,159.42,77.7,31.8,850,91.44,55.06,447.1,60.0,82.34,228.32
2025-03-25 21:14:59.495312,32.05,68.39,142.74,72.2,63.81,1641,43.8,83.87,293.65,37.7,87.75,954.2
2025-03-25 21:19:59.495312,64.1,69.94,233.38,55.8,76.9,1584,37.89,83.12,501.57,54.6,49.44,229.35
2025-03-25 21:24:59.495312,87.7,25.69,234.06,73.0,88.85,1053,45.14,56.77,289.88,45.1,83.31,762.5
2025-03-25 21:29:59.495312,41.05,47.47,280.23,82.3,94.85,1291,43.5,40.5,436.72,33.5,60.68,812.47
2025-03-25 21:34:59.495312,22.31,78.95,103.19,44.2,82.77,1784,61.33,17.91,478.8,33.0,55.29,405.65
2025-03-25 21:39:59.495312,29.37,50.32,270.61,53.8,72.23,1372,71.07,23.9,543.9,64.2,72.42,198.43
2025-03-25 21:44:59.495312,81.86,64.68,204.2,60.8,54.69,1658,75.65,64.37,493.56,57.7,27.74,207.61
2025-03-25 21:49:59.495312,56.45,57.03,224.26,62.4,28.97,1792,63.46,11.33,519.53,62.2,39.9,986.18
2025-03-25 21:54:59.495312,45.95,77.39,118.27,64.4,76.78,1770,44.4,80.68,565.17,60.8,81.26,739.14
2025-03-25 21:59:59.495312,18.47,32.76,186.52,53.5,99.42,1708,90.51,57.03,439.11,36.0,57.81,477.55
2025-03-25 22:04:59.495312,45.48,56.04,145.46,70.0,78.94,1760,68.99,13.61,538.51,36.8,88.1,294.48
2025-03-25 22:09:59.495312,30.06,19.86,150.85,69.0,21.34,1662,43.4,29.18,292.75,41.4,26.65,67.96
2025-03-25 22:14:59.495312,89.88,65.22,200.82,66.0,59.7,1024,45.19,57.54,525.89,48.0,43.51,686.94
